@relation intel

@attribute id numeric
@attribute scenario numeric
@attribute who {a,b,c,d,e,f,g}
@attribute what {a,b,c,d,e,f,g,h,i,k,l,n,o,p,q,s,t,u,v,w,x,y,z,zb}
@attribute persistence {once,continuous}
@attribute reason {a,b,c,d,e,f}
@attribute where {a,b,c,d}
@attribute notify {yes,no}
@attribute nalways {once,always,blank}
@attribute notify_combined {notify_me_always,notify_me_once,do_not_notify_me}
@attribute five.one {notify_me_always,other_two}
@attribute allow {yes,no}
@attribute aalways {always,once}
@attribute allow_combined {yesalways,yesonce,noalways,noonce}
@attribute seven.one {yesalways,others}
@attribute score_allow numeric
@attribute comfort numeric
@attribute risk numeric
@attribute approp numeric
@attribute cluster {cluster0,cluster1,cluster2,cluster3,cluster4}

@data
288,14690,e,k,once,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,1,1,cluster4
288,14700,a,g,once,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
290,8970,c,k,continuous,e,a,yes,once,notify_me_once,other_two,no,always,noalways,others,0,3,3,3,cluster4
290,8980,g,o,once,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster4
290,8990,c,y,once,f,b,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,6,6,5,cluster4
290,9000,a,i,continuous,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
290,9010,f,n,once,a,c,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,2,3,3,cluster4
290,9020,e,p,once,a,c,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,3,3,cluster4
290,9030,e,a,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster4
290,9040,b,x,continuous,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,1,cluster4
290,9050,d,l,once,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster4
290,9060,d,z,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,1,cluster4
290,9070,a,w,once,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster4
290,9080,b,d,once,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster4
290,9090,g,a,continuous,b,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
290,9100,f,zb,continuous,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster4
293,5470,c,zb,once,e,b,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,3,3,3,cluster4
293,5480,f,q,continuous,a,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,1,cluster4
293,5490,c,n,continuous,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,1,2,cluster4
293,5500,e,b,continuous,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,3,cluster4
293,5510,d,o,continuous,f,a,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,1,2,2,cluster4
293,5520,e,p,once,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,2,cluster4
293,5530,g,o,once,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,2,cluster4
293,5540,f,c,once,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,3,cluster4
293,5550,a,z,once,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,3,cluster4
293,5560,g,d,continuous,a,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
293,5570,b,p,continuous,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,3,cluster4
293,5580,d,a,once,e,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,2,2,cluster4
293,5590,a,l,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
293,5600,b,a,once,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
294,15690,b,b,once,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster2
294,15700,d,o,continuous,b,d,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,5,5,cluster2
294,15710,a,a,continuous,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,2,cluster2
294,15720,f,f,once,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,1,cluster2
294,15730,g,u,once,e,c,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,3,3,cluster2
294,15740,b,p,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster2
294,15750,f,t,continuous,d,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,1,1,cluster2
294,15760,g,g,continuous,d,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster2
294,15770,e,e,continuous,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,3,cluster2
294,15780,e,s,once,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster2
294,15790,d,d,once,a,c,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,4,3,4,cluster2
294,15800,c,c,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,2,cluster2
294,15810,c,q,once,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,3,cluster2
294,15820,a,o,once,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,3,cluster2
295,9810,e,s,continuous,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,6,3,cluster3
295,9820,d,o,once,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,6,3,cluster3
295,9830,g,u,continuous,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,1,1,cluster3
295,9840,f,t,once,b,d,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,6,4,6,cluster3
295,9850,c,q,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,3,cluster3
295,9860,c,c,once,e,a,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,5,5,cluster3
295,9870,a,a,once,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster3
295,9880,d,d,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,4,5,cluster3
295,9890,a,o,continuous,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,1,cluster3
295,9900,b,b,continuous,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,3,3,cluster3
295,9910,f,f,continuous,a,c,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,3,5,6,cluster3
295,9920,b,p,once,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,4,4,cluster3
295,9930,g,g,once,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,1,1,cluster3
295,9940,e,e,once,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,2,2,cluster3
298,22690,d,z,once,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,4,2,cluster2
298,22700,e,a,once,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,3,cluster2
298,22710,f,n,continuous,d,d,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,4,5,6,cluster2
298,22720,c,y,continuous,b,b,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,4,4,5,cluster2
298,22730,f,zb,once,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,1,cluster2
298,22740,d,l,continuous,b,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,5,1,cluster2
298,22750,g,o,continuous,f,d,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,4,4,4,cluster2
298,22760,c,k,once,a,a,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,3,4,2,cluster2
298,22770,b,x,once,a,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,4,3,cluster2
298,22780,a,i,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,1,cluster2
298,22790,a,w,continuous,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,2,cluster2
298,22800,e,p,continuous,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,1,cluster2
298,22810,g,a,once,e,c,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,4,4,3,cluster2
298,22820,b,d,continuous,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,1,cluster2
300,9950,d,s,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
300,9960,e,t,continuous,a,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,2,cluster1
300,9970,g,v,continuous,c,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
300,9980,c,d,once,e,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,3,cluster1
300,9990,b,c,continuous,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster1
300,10000,f,g,continuous,a,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,1,cluster1
300,10010,g,h,once,b,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
300,10020,c,o,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,2,cluster1
300,10030,a,p,continuous,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
300,10040,b,q,once,e,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster1
300,10050,e,f,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
300,10060,a,b,once,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
300,10070,d,e,continuous,f,c,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,5,4,cluster1
300,10080,f,u,once,b,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,3,cluster1
302,25070,b,a,once,a,b,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,3,2,4,cluster0
302,25080,a,l,continuous,f,b,no,blank,do_not_notify_me,other_two,no,once,noonce,others,1,3,6,6,cluster0
302,25090,g,o,once,f,b,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,3,6,4,cluster0
302,25100,c,zb,once,c,d,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,4,4,4,cluster0
302,25110,e,b,continuous,d,c,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,3,4,4,cluster0
302,25120,g,d,continuous,f,a,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,4,4,4,cluster0
302,25130,f,c,once,e,d,no,blank,do_not_notify_me,other_two,no,once,noonce,others,1,4,4,4,cluster0
302,25140,e,p,once,e,d,yes,once,notify_me_once,other_two,no,always,noalways,others,0,4,4,4,cluster0
302,25150,b,p,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,4,4,cluster0
302,25160,d,o,continuous,d,c,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,4,4,4,cluster0
302,25170,a,z,once,a,b,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,4,5,5,cluster0
302,25180,d,a,once,c,b,yes,once,notify_me_once,other_two,no,always,noalways,others,0,4,4,4,cluster0
302,25190,c,n,continuous,b,c,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,4,4,4,cluster0
302,25200,f,q,continuous,f,a,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,4,4,4,cluster0
303,23950,d,g,once,c,d,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,2,2,2,cluster1
303,23960,g,x,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
303,23970,a,o,once,a,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
303,23980,g,d,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
303,23990,c,f,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
303,24000,e,v,once,e,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
303,24010,b,e,once,a,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
303,24020,c,t,once,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
303,24030,b,s,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
303,24040,e,h,continuous,d,a,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,1,1,1,cluster1
303,24050,f,w,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
303,24060,d,u,continuous,d,a,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,4,4,cluster1
303,24070,f,i,once,e,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
303,24080,a,d,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
304,26750,b,y,once,b,a,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,3,4,cluster2
304,26760,g,b,once,f,c,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,5,5,3,cluster2
304,26770,a,d,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
304,26780,d,a,continuous,c,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster2
304,26790,c,l,once,b,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster2
304,26800,f,a,continuous,e,b,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,6,5,6,cluster2
304,26810,e,n,once,d,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,5,5,cluster2
304,26820,d,p,once,d,c,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,6,5,5,cluster2
304,26830,b,k,continuous,a,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
304,26840,a,x,continuous,a,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
304,26850,e,zb,continuous,e,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
304,26860,f,o,once,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
304,26870,g,p,continuous,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,3,cluster2
304,26880,c,z,continuous,c,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,2,cluster2
305,8830,e,l,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster2
305,8840,e,z,once,a,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,4,3,cluster2
305,8850,a,h,continuous,c,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster2
305,8860,b,w,continuous,e,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,3,cluster2
305,8870,a,v,once,d,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster2
305,8880,d,k,once,f,a,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,5,5,5,cluster2
305,8890,g,zb,once,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,3,cluster2
305,8900,g,n,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,3,cluster2
305,8910,c,d,continuous,e,d,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,5,3,4,cluster2
305,8920,b,i,once,d,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,3,cluster2
305,8930,d,y,continuous,f,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,3,4,cluster2
305,8940,f,p,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster2
305,8950,f,a,once,a,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster2
305,8960,c,x,once,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster2
307,710,e,d,continuous,e,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
307,720,d,w,continuous,e,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,2,cluster4
307,730,g,l,continuous,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster4
307,740,f,y,continuous,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
307,750,a,t,once,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
307,760,a,f,continuous,a,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,4,4,cluster4
307,770,c,h,continuous,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,2,2,cluster4
307,780,e,x,once,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
307,790,g,z,once,a,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
307,800,c,v,once,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster4
307,810,d,i,once,d,a,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,6,6,6,cluster4
307,820,f,k,once,f,c,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,6,6,cluster4
307,830,b,u,continuous,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
307,840,b,g,once,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
310,19190,e,p,continuous,c,b,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,5,4,5,cluster3
310,19200,a,l,once,e,d,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,3,3,cluster3
310,19210,d,a,continuous,a,d,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,5,6,6,cluster3
310,19220,b,p,once,f,b,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,3,3,4,cluster3
310,19230,b,a,continuous,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster3
310,19240,g,d,once,d,c,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,5,5,3,cluster3
310,19250,f,q,once,d,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,2,1,cluster3
310,19260,e,b,once,b,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,2,cluster3
310,19270,f,c,continuous,c,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,2,3,cluster3
310,19280,d,o,once,b,a,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,6,4,4,cluster3
310,19290,g,o,continuous,e,d,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,4,3,cluster3
310,19300,c,zb,continuous,a,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,3,3,cluster3
310,19310,a,z,continuous,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster3
310,19320,c,n,once,f,b,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,6,5,5,cluster3
312,17790,f,u,once,d,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,6,3,cluster0
312,17800,a,p,continuous,f,c,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,3,2,cluster0
312,17810,g,h,once,d,c,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,6,6,6,cluster0
312,17820,b,c,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,2,cluster0
312,17830,c,o,continuous,a,d,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,5,5,4,cluster0
312,17840,e,f,once,b,a,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,6,6,6,cluster0
312,17850,b,q,once,f,d,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,3,2,cluster0
312,17860,a,b,once,e,b,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,6,4,4,cluster0
312,17870,g,v,continuous,e,d,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,3,2,cluster0
312,17880,f,g,continuous,c,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,5,5,5,cluster0
312,17890,c,d,once,f,d,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,6,5,5,cluster0
312,17900,e,t,continuous,c,b,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,2,1,cluster0
312,17910,d,e,continuous,a,d,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,6,6,6,cluster0
312,17920,d,s,once,b,a,no,blank,do_not_notify_me,other_two,yes,once,yesonce,others,2,6,6,5,cluster0
314,2250,d,f,continuous,d,b,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,5,6,6,cluster3
314,2260,b,d,continuous,b,d,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,6,6,6,cluster3
314,2270,c,s,continuous,d,b,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,6,6,6,cluster3
314,2280,a,q,continuous,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster3
314,2290,e,g,once,e,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster3
314,2300,c,e,once,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,3,cluster3
314,2310,g,i,once,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster3
314,2320,f,h,continuous,f,d,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,5,6,4,cluster3
314,2330,e,u,continuous,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,3,cluster3
314,2340,b,o,once,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,3,cluster3
314,2350,f,v,once,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster3
314,2360,a,c,once,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster3
314,2370,d,t,once,e,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,5,5,cluster3
314,2380,g,w,continuous,a,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster3
316,15130,c,a,once,f,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,6,6,4,cluster2
316,15140,e,o,continuous,b,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,2,cluster2
316,15150,f,p,once,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster2
316,15160,a,y,continuous,e,a,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,4,4,4,cluster2
316,15170,b,l,continuous,e,a,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,2,4,4,cluster2
316,15180,a,k,once,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster2
316,15190,g,q,continuous,d,d,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,4,4,cluster2
316,15200,e,a,once,a,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster2
316,15210,b,z,once,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster2
316,15220,c,p,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster2
316,15230,d,n,continuous,f,c,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,2,3,3,cluster2
316,15240,f,b,continuous,b,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster2
316,15250,g,c,once,c,c,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,3,4,cluster2
316,15260,d,zb,once,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster2
320,6170,f,v,once,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,4,cluster4
320,6180,f,h,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,5,4,cluster4
320,6190,c,e,once,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster4
320,6200,g,i,once,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,4,cluster4
320,6210,b,o,once,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,5,4,cluster4
320,6220,d,f,continuous,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,4,4,cluster4
320,6230,c,s,continuous,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,3,cluster4
320,6240,a,c,once,b,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster4
320,6250,a,q,continuous,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster4
320,6260,g,w,continuous,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster4
320,6270,d,t,once,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
320,6280,e,u,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
320,6290,e,g,once,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
320,6300,b,d,continuous,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
325,21290,d,b,once,b,d,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,4,2,cluster4
325,21300,g,e,continuous,e,c,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,4,2,cluster4
325,21310,b,zb,continuous,a,a,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,1,1,1,cluster4
325,21320,e,c,continuous,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,1,cluster4
325,21330,a,a,continuous,f,d,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,3,4,3,cluster4
325,21340,e,q,once,d,b,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,1,1,1,cluster4
